date,year,side,entry,candle,d30_pts,d30_close_pts,prot_pts,mae_wick_pts,mae_wick_min,mae_close_pts,mfe_wick_pts,mfe_wick_min,gap_born_min,gap_far_below_entry_pts,c_min,dep2_min,dep2_pts,dep4_min,dep4_pts,dep6_min,dep6_pts,dep8_min,dep8_pts,dep12_min,dep12_pts
2011-12-05,2011,-1,2329.2500,1.0000,-1.7500,-2.0000,-0.5000,-3.0000,30,-2.0000,8.0000,17,6.0000,0.2500,25.0000,,-1.7500,,-1.7500,,-1.7500,,-1.7500,,-1.7500
2011-12-06,2011,1,2333.0000,0.7500,0.0000,0.0000,0.0000,-7.5000,16,-7.0000,3.7500,3,24.0000,5.2500,,9.0000,-2.2500,10.0000,-3.5000,13.0000,-5.7500,14.0000,-6.5000,,0.0000
2011-12-07,2011,-1,2307.7500,1.2500,10.2500,10.2500,10.2500,-0.2500,1,2.2500,15.5000,11,1.0000,1.7500,,,10.2500,,10.2500,,10.2500,,10.2500,,10.2500
2011-12-08,2011,-1,2300.2500,3.0000,-12.5000,-12.2500,-16.0000,-20.5000,19,-18.7500,0.0000,1,11.0000,12.5000,13.0000,2.0000,-6.0000,6.0000,-12.2500,19.0000,-18.7500,,-12.5000,,-12.5000
2011-12-09,2011,1,2292.0000,1.0000,6.2500,6.2500,0.0000,-6.5000,13,-6.0000,7.7500,19,5.0000,-0.7500,8.0000,9.0000,-3.7500,12.0000,-5.0000,,6.2500,,6.2500,,6.2500
2011-12-12,2011,-1,2287.2500,1.3750,9.7500,9.7500,9.7500,-0.7500,1,0.2500,10.5000,26,1.0000,2.7500,,,9.7500,,9.7500,,9.7500,,9.7500,,9.7500
2011-12-13,2011,1,2312.2500,1.0000,-1.2500,-1.2500,-2.7500,-7.2500,27,-6.2500,2.5000,13,1.0000,2.5000,20.0000,20.0000,-2.7500,25.0000,-4.7500,26.0000,-6.0000,,-1.2500,,-1.2500
2011-12-14,2011,-1,2255.2500,1.0000,9.5000,9.7500,9.5000,-2.5000,10,-1.7500,16.7500,19,13.0000,0.7500,,,9.5000,,9.5000,,9.5000,,9.5000,,9.5000
2011-12-15,2011,-1,2245.7500,1.1250,5.0000,5.0000,5.0000,-2.7500,7,-1.7500,8.0000,27,8.0000,1.5000,,,5.0000,,5.0000,,5.0000,,5.0000,,5.0000
2011-12-16,2011,1,2240.0000,1.0000,15.2500,15.2500,15.2500,-1.2500,1,0.0000,15.2500,30,3.0000,0.0000,,,15.2500,,15.2500,,15.2500,,15.2500,,15.2500
2011-12-19,2011,1,2245.2500,1.0000,-4.2500,-4.2500,-2.2500,-8.7500,19,-8.2500,1.7500,1,1.0000,1.2500,4.0000,4.0000,-2.2500,5.0000,-4.0000,19.0000,-8.2500,19.0000,-8.2500,,-4.2500
2011-12-20,2011,1,2254.7500,0.7500,4.5000,5.0000,4.5000,-2.2500,3,-1.5000,7.5000,11,6.0000,1.0000,,,4.5000,,4.5000,,4.5000,,4.5000,,4.5000
2011-12-21,2011,-1,2259.2500,1.2500,21.5000,21.7500,21.5000,-0.5000,1,0.0000,23.5000,29,1.0000,3.0000,,,21.5000,,21.5000,,21.5000,,21.5000,,21.5000
2011-12-22,2011,1,2249.5000,0.8750,8.0000,8.0000,8.0000,-2.0000,1,-1.5000,11.0000,23,1.0000,2.2500,,,8.0000,,8.0000,,8.0000,,8.0000,,8.0000
2011-12-23,2011,-1,2267.2500,0.5000,-2.2500,-2.2500,-1.2500,-3.7500,23,-3.2500,2.2500,7,1.0000,0.7500,4.0000,4.0000,-1.2500,20.0000,-3.0000,23.0000,-3.0000,,-2.2500,,-2.2500
2011-12-27,2011,-1,2276.7500,0.6250,-13.5000,-13.2500,-2.5000,-16.7500,28,-14.7500,0.5000,2,1.0000,1.2500,7.0000,7.0000,-2.5000,8.0000,-5.5000,8.0000,-5.5000,8.0000,-5.5000,11.0000,-8.0000
2011-12-28,2011,-1,2285.7500,0.8750,12.0000,11.7500,12.0000,-1.2500,4,-0.5000,13.7500,23,1.0000,2.0000,,,12.0000,,12.0000,,12.0000,,12.0000,,12.0000
2011-12-29,2011,1,2267.2500,0.5000,-5.7500,-5.7500,-5.7500,-8.0000,24,-7.5000,0.2500,1,,,,2.0000,-1.0000,6.0000,-2.5000,15.0000,-3.2500,17.0000,-5.5000,23.0000,-6.2500
2011-12-30,2011,1,2276.5000,0.5000,6.2500,6.0000,0.7500,-0.5000,1,0.5000,6.5000,29,3.0000,-1.0000,12.0000,,6.2500,,6.2500,,6.2500,,6.2500,,6.2500
2012-01-03,2012,1,2319.5000,1.0000,5.2500,5.0000,5.2500,0.0000,1,1.0000,8.5000,8,2.0000,-0.2500,,,5.2500,,5.2500,,5.2500,,5.2500,,5.2500
2012-01-04,2012,1,2313.7500,0.8750,-3.0000,-3.2500,-3.0000,-9.0000,10,-8.0000,0.2500,1,16.0000,6.5000,,3.0000,-7.0000,3.0000,-7.0000,3.0000,-7.0000,9.0000,-7.7500,,-3.0000
2012-01-05,2012,-1,2320.7500,1.1250,3.5000,3.2500,3.5000,-8.2500,2,-7.7500,8.2500,16,7.0000,5.7500,,1.0000,-3.7500,2.0000,-7.2500,2.0000,-7.2500,,3.5000,,3.5000
2012-01-06,2012,-1,2344.5000,1.2500,3.2500,3.5000,3.2500,-4.2500,6,-3.0000,7.0000,20,8.0000,2.0000,,5.0000,-3.0000,,3.2500,,3.2500,,3.2500,,3.2500
2012-01-09,2012,-1,2356.0000,0.8750,6.0000,6.0000,6.0000,-1.0000,2,-0.5000,6.7500,17,1.0000,1.2500,,,6.0000,,6.0000,,6.0000,,6.0000,,6.0000
2012-01-10,2012,1,2370.7500,0.5000,2.5000,2.2500,0.0000,-1.2500,24,-1.2500,4.5000,4,2.0000,-0.5000,22.0000,24.0000,-1.2500,,2.5000,,2.5000,,2.5000,,2.5000
2012-01-11,2012,-1,2360.2500,0.7500,3.0000,3.0000,3.0000,-8.5000,14,-6.5000,6.0000,29,17.0000,6.2500,,1.0000,-2.2500,3.0000,-4.2500,10.0000,-4.7500,14.0000,-6.7500,,3.0000
2012-01-12,2012,-1,2374.7500,0.7500,5.5000,5.5000,5.5000,-1.0000,1,-0.5000,10.5000,17,8.0000,-2.5000,,,5.5000,,5.5000,,5.5000,,5.5000,,5.5000
2012-01-13,2012,-1,2363.5000,1.5000,0.0000,0.0000,-2.7500,-6.2500,23,-5.2500,6.0000,9,9.0000,1.7500,15.0000,19.0000,-4.0000,,0.0000,,0.0000,,0.0000,,0.0000
2012-01-17,2012,-1,2390.7500,1.0000,0.2500,0.5000,0.2500,-5.2500,10,-5.0000,1.5000,3,26.0000,3.2500,,4.0000,-3.2500,10.0000,-5.0000,,0.2500,,0.2500,,0.2500
2012-01-18,2012,1,2395.0000,0.7500,7.0000,6.7500,7.0000,-2.2500,1,-1.5000,7.2500,22,3.0000,-0.2500,,,7.0000,,7.0000,,7.0000,,7.0000,,7.0000
2012-01-19,2012,1,2433.0000,0.7500,-0.7500,-0.5000,-0.7500,-3.0000,4,-2.7500,4.2500,25,13.0000,0.5000,,3.0000,-2.0000,,-0.7500,,-0.7500,,-0.7500,,-0.7500
2012-01-20,2012,1,2429.0000,0.7500,-1.0000,-1.2500,-2.7500,-3.2500,24,-2.7500,2.2500,9,1.0000,2.0000,23.0000,20.0000,-1.5000,,-1.0000,,-1.0000,,-1.0000,,-1.0000
2012-01-23,2012,-1,2434.2500,0.6250,-16.5000,-16.2500,-16.5000,-16.5000,30,-16.2500,0.2500,1,,,,1.0000,-2.7500,1.0000,-2.7500,3.0000,-4.2500,4.0000,-6.2500,10.0000,-8.2500
2012-01-24,2012,1,2425.2500,0.7500,-1.0000,-1.0000,-2.5000,-5.7500,5,-5.5000,1.5000,2,25.0000,2.0000,27.0000,3.0000,-3.7500,3.0000,-3.7500,5.0000,-5.2500,,-1.0000,,-1.0000
2012-01-25,2012,-1,2448.2500,0.7500,4.2500,4.0000,4.2500,-1.7500,1,-1.5000,9.5000,28,3.0000,0.0000,,,4.2500,,4.2500,,4.2500,,4.2500,,4.2500
2012-01-26,2012,-1,2466.7500,0.5000,-4.7500,-4.7500,-0.2500,-9.2500,26,-8.7500,2.7500,5,5.0000,-0.2500,9.0000,10.0000,-2.0000,12.0000,-2.2500,15.0000,-3.5000,16.0000,-4.2500,21.0000,-6.2500
2012-01-27,2012,1,2450.0000,0.7500,1.5000,1.2500,1.5000,0.0000,1,0.5000,9.2500,25,1.0000,0.5000,,,1.5000,,1.5000,,1.5000,,1.5000,,1.5000
2012-01-30,2012,-1,2436.7500,0.7500,0.5000,0.5000,0.5000,-6.0000,13,-5.0000,4.7500,6,18.0000,2.7500,,9.0000,-2.2500,10.0000,-3.7500,11.0000,-4.7500,,0.5000,,0.5000
2012-01-31,2012,-1,2473.2500,0.7500,4.5000,4.5000,4.5000,-5.2500,7,-4.7500,6.7500,18,10.0000,3.2500,,3.0000,-2.5000,5.0000,-3.2500,7.0000,-4.7500,,4.5000,,4.5000
2012-02-01,2012,1,2480.5000,0.8750,-8.2500,-8.2500,-7.2500,-10.0000,29,-9.5000,0.5000,1,19.0000,5.2500,21.0000,4.0000,-2.2500,7.0000,-4.0000,10.0000,-5.7500,11.0000,-7.7500,,-8.2500
2012-02-02,2012,1,2492.2500,0.7500,3.5000,3.2500,3.5000,-3.2500,18,-1.7500,3.5000,28,26.0000,0.7500,,18.0000,-1.7500,,3.5000,,3.5000,,3.5000,,3.5000
2012-02-03,2012,-1,2514.0000,1.2500,-5.2500,-5.2500,-5.2500,-8.5000,28,-7.2500,2.0000,4,,,,18.0000,-3.0000,27.0000,-5.7500,,-5.2500,,-5.2500,,-5.2500
2012-02-06,2012,-1,2515.2500,0.7500,-3.5000,-3.7500,0.2500,-4.2500,25,-4.0000,4.0000,11,2.0000,-0.7500,16.0000,18.0000,-2.0000,25.0000,-4.0000,,-3.5000,,-3.5000,,-3.5000
2012-02-07,2012,-1,2522.2500,1.0000,4.2500,3.7500,2.2500,-1.0000,1,0.0000,8.7500,25,7.0000,-3.0000,9.0000,,4.2500,,4.2500,,4.2500,,4.2500,,4.2500
2012-02-08,2012,1,2534.0000,0.5000,3.0000,3.0000,3.0000,-5.7500,8,-5.5000,3.2500,30,14.0000,2.5000,,1.0000,-1.5000,4.0000,-3.2500,4.0000,-3.2500,7.0000,-5.5000,,3.0000
2012-02-09,2012,1,2554.0000,1.2500,-5.5000,-5.5000,-5.5000,-10.5000,17,-9.2500,0.0000,1,23.0000,6.5000,,1.0000,-2.7500,7.0000,-5.2500,8.0000,-7.7500,,-5.5000,,-5.5000
2012-02-10,2012,-1,2540.7500,0.7500,1.0000,1.0000,1.0000,-7.0000,13,-7.0000,2.7500,1,23.0000,5.5000,,6.0000,-3.0000,7.0000,-3.2500,10.0000,-4.7500,13.0000,-7.0000,,1.0000
2012-02-13,2012,-1,2563.0000,0.5000,-2.2500,-2.2500,-0.2500,-3.7500,30,-2.7500,4.0000,14,15.0000,-0.7500,17.0000,23.0000,-2.0000,26.0000,-2.7500,,-2.2500,,-2.2500,,-2.2500
2012-02-14,2012,1,2562.0000,0.7500,3.5000,3.5000,3.5000,-1.7500,4,-1.2500,6.7500,18,18.0000,-4.2500,22.0000,,3.5000,,3.5000,,3.5000,,3.5000,,3.5000
2012-02-15,2012,-1,2585.2500,1.0000,-5.5000,-5.7500,-5.5000,-7.2500,29,-6.5000,3.5000,8,,,,20.0000,-3.2500,28.0000,-4.5000,29.0000,-6.2500,,-5.5000,,-5.5000
2012-02-16,2012,-1,2557.0000,0.8750,-2.5000,-2.7500,-1.0000,-4.7500,28,-4.5000,6.0000,23,4.0000,-0.7500,12.0000,19.0000,-2.2500,28.0000,-4.5000,,-2.5000,,-2.5000,,-2.5000
2012-02-17,2012,-1,2587.2500,0.5000,0.7500,0.5000,-2.7500,-6.5000,13,-5.5000,4.2500,5,4.0000,2.5000,10.0000,1.0000,-2.5000,1.0000,-2.5000,12.0000,-4.2500,12.0000,-4.2500,,0.7500
2012-02-21,2012,1,2587.2500,0.5000,1.2500,1.2500,-2.5000,-4.5000,20,-3.7500,6.5000,11,5.0000,-0.5000,17.0000,17.0000,-2.5000,17.0000,-2.5000,19.0000,-4.0000,,1.2500,,1.2500
2012-02-22,2012,-1,2584.7500,0.5000,-0.2500,-0.5000,-1.2500,-5.0000,16,-4.5000,4.2500,7,6.0000,0.0000,9.0000,2.0000,-2.7500,2.0000,-2.7500,10.0000,-3.0000,16.0000,-4.7500,,-0.2500
2012-02-23,2012,-1,2577.7500,0.7500,-1.0000,-0.7500,-1.0000,-1.2500,2,-1.0000,8.5000,13,1.0000,1.5000,,,-1.0000,,-1.0000,,-1.0000,,-1.0000,,-1.0000
2012-02-24,2012,1,2604.5000,0.5000,-1.0000,-1.0000,-1.0000,-5.5000,12,-5.0000,0.2500,1,15.0000,4.5000,,2.0000,-1.7500,4.0000,-3.2500,4.0000,-3.2500,10.0000,-5.0000,,-1.0000
2012-02-27,2012,-1,2589.2500,0.5000,1.5000,1.5000,1.5000,-0.5000,1,1.2500,10.5000,13,2.0000,-0.5000,,,1.5000,,1.5000,,1.5000,,1.5000,,1.5000
2012-02-28,2012,-1,2609.2500,0.7500,-10.5000,-10.5000,-0.5000,-14.0000,28,-12.5000,1.7500,2,2.0000,0.2500,3.0000,4.0000,-2.5000,6.0000,-7.0000,6.0000,-7.0000,6.0000,-7.0000,27.0000,-12.5000
2012-02-29,2012,-1,2636.0000,0.5000,-5.5000,-5.5000,-5.5000,-9.2500,29,-9.0000,0.0000,1,,,,1.0000,-1.7500,2.0000,-2.2500,3.0000,-4.2500,3.0000,-4.2500,17.0000,-6.5000
2012-03-01,2012,1,2636.0000,0.5000,-5.2500,-5.2500,-2.7500,-9.0000,29,-8.7500,4.0000,22,5.0000,2.2500,7.0000,2.0000,-3.5000,2.0000,-3.5000,2.0000,-3.5000,10.0000,-4.5000,11.0000,-6.5000
2012-03-02,2012,1,2640.5000,0.5000,2.2500,2.2500,2.2500,-1.2500,3,-0.7500,4.5000,22,22.0000,-1.0000,,,2.2500,,2.2500,,2.2500,,2.2500,,2.2500
2012-03-05,2012,-1,2636.5000,0.5000,-2.2500,-2.5000,-2.2500,-3.2500,20,-3.0000,1.0000,4,,,,8.0000,-1.7500,18.0000,-3.0000,,-2.2500,,-2.2500,,-2.2500
2012-03-06,2012,1,2590.7500,1.0000,-5.5000,-5.7500,-0.5000,-8.0000,18,-7.2500,4.0000,2,2.0000,-0.2500,6.0000,9.0000,-3.7500,12.0000,-4.5000,18.0000,-7.2500,,-5.5000,,-5.5000
2012-03-07,2012,-1,2600.7500,0.5000,-0.7500,-0.7500,-0.7500,-4.0000,23,-3.0000,4.0000,17,7.0000,0.2500,11.0000,15.0000,-1.0000,22.0000,-3.0000,,-0.7500,,-0.7500,,-0.7500
2012-03-08,2012,1,2621.0000,0.5000,-4.0000,-4.0000,-4.0000,-5.5000,18,-4.0000,1.0000,1,20.0000,4.0000,,1.0000,-1.7500,2.0000,-3.2500,2.0000,-3.2500,,-4.0000,,-4.0000
2012-03-09,2012,1,2636.7500,0.8750,1.7500,1.7500,-0.5000,-2.2500,26,-1.7500,6.0000,13,2.0000,-0.2500,3.0000,,1.7500,,1.7500,,1.7500,,1.7500,,1.7500
2012-03-12,2012,-1,2640.2500,0.5000,-0.7500,-0.7500,-5.0000,-6.2500,10,-6.0000,1.2500,1,15.0000,4.7500,26.0000,6.0000,-3.5000,6.0000,-3.5000,6.0000,-3.5000,9.0000,-5.7500,,-0.7500
2012-03-13,2012,1,2659.0000,0.5000,-1.2500,-1.5000,1.5000,-3.7500,1,-1.7500,3.7500,7,7.0000,-1.5000,13.0000,29.0000,-1.5000,,-1.2500,,-1.2500,,-1.2500,,-1.2500
2012-03-14,2012,1,2700.2500,0.5000,2.2500,2.5000,2.2500,-5.0000,7,-4.7500,4.7500,19,14.0000,1.2500,,5.0000,-2.5000,5.0000,-2.5000,6.0000,-4.7500,6.0000,-4.7500,,2.2500
2012-03-15,2012,1,2712.0000,0.5000,-3.5000,-3.5000,-3.5000,-8.7500,13,-8.0000,0.2500,1,15.0000,7.5000,,1.0000,-3.7500,1.0000,-3.7500,1.0000,-3.7500,2.0000,-6.0000,7.0000,-7.2500
2012-03-16,2012,-1,2713.0000,0.6250,4.2500,4.2500,2.2500,-1.7500,1,1.0000,8.7500,16,5.0000,-2.5000,7.0000,,4.2500,,4.2500,,4.2500,,4.2500,,4.2500
2012-03-19,2012,-1,2707.5000,0.7500,-6.5000,-6.5000,-6.2500,-10.7500,18,-10.0000,0.2500,1,11.0000,4.5000,15.0000,2.0000,-2.7500,3.0000,-3.2500,7.0000,-5.5000,16.0000,-8.0000,18.0000,-10.0000
2012-03-20,2012,-1,2711.2500,0.5000,2.2500,2.0000,-2.7500,-3.7500,7,-2.7500,4.0000,14,1.0000,1.2500,6.0000,6.0000,-2.7500,6.0000,-2.7500,,2.2500,,2.2500,,2.2500
2012-03-22,2012,1,2721.0000,0.7500,8.0000,8.0000,8.0000,-3.7500,4,-3.2500,8.5000,30,6.0000,1.7500,,3.0000,-2.2500,4.0000,-3.2500,,8.0000,,8.0000,,8.0000
2012-03-23,2012,-1,2727.5000,0.5000,9.0000,9.0000,9.0000,-2.5000,2,-2.0000,11.0000,29,4.0000,2.0000,,1.0000,-2.0000,,9.0000,,9.0000,,9.0000,,9.0000
2012-03-26,2012,-1,2744.0000,0.7500,-2.2500,-2.2500,-2.2500,-4.0000,27,-3.5000,1.5000,22,6.0000,1.5000,7.0000,4.0000,-2.2500,26.0000,-3.2500,,-2.2500,,-2.2500,,-2.2500
2012-03-27,2012,-1,2776.2500,0.7500,0.5000,0.5000,0.5000,-4.2500,21,-4.0000,1.7500,4,23.0000,3.5000,,10.0000,-2.2500,14.0000,-3.5000,,0.5000,,0.5000,,0.5000
2012-03-28,2012,1,2783.0000,0.7500,3.2500,3.2500,0.2500,-2.0000,14,-1.5000,7.2500,8,5.0000,-1.0000,12.0000,,3.2500,,3.2500,,3.2500,,3.2500,,3.2500
2012-03-29,2012,1,2755.5000,0.7500,2.5000,2.5000,-2.5000,-3.5000,25,-2.7500,11.0000,16,10.0000,1.7500,25.0000,4.0000,-2.2500,,2.5000,,2.5000,,2.5000,,2.5000
2012-03-30,2012,-1,2768.5000,0.5000,11.0000,11.0000,11.0000,-1.5000,1,-0.5000,13.5000,28,3.0000,0.0000,,,11.0000,,11.0000,,11.0000,,11.0000,,11.0000
2012-04-02,2012,-1,2746.0000,0.5000,-6.2500,-6.2500,-1.0000,-8.0000,15,-7.2500,2.5000,4,4.0000,0.0000,5.0000,7.0000,-2.5000,7.0000,-2.5000,10.0000,-3.5000,11.0000,-5.0000,13.0000,-6.5000
2012-04-03,2012,1,2785.0000,0.7500,1.7500,1.5000,-3.0000,-5.2500,10,-4.2500,3.2500,6,4.0000,1.7500,9.0000,1.0000,-1.7500,9.0000,-3.0000,,1.7500,,1.7500,,1.7500
2012-04-04,2012,-1,2752.2500,0.8750,1.7500,1.7500,1.7500,-7.2500,7,-7.2500,3.7500,29,18.0000,4.7500,,2.0000,-3.5000,4.0000,-3.7500,6.0000,-5.5000,7.0000,-7.0000,,1.7500
2012-04-05,2012,1,2739.2500,0.7500,3.0000,2.7500,-3.0000,-6.0000,5,-6.0000,4.7500,18,1.0000,1.0000,3.0000,3.0000,-3.0000,4.0000,-4.5000,4.0000,-4.5000,,3.0000,,3.0000
2012-04-09,2012,1,2724.7500,0.5000,-0.2500,-0.2500,-2.7500,-6.0000,21,-5.2500,6.2500,4,1.0000,2.0000,18.0000,18.0000,-2.7500,18.0000,-2.7500,19.0000,-4.0000,20.0000,-4.5000,,-0.2500
2012-04-10,2012,1,2741.2500,0.7500,-1.2500,-1.2500,-1.2500,-1.2500,30,-1.2500,4.7500,29,1.0000,1.5000,,,-1.2500,,-1.2500,,-1.2500,,-1.2500,,-1.2500
2012-04-11,2012,-1,2712.0000,0.8750,-4.5000,-4.5000,-4.5000,-5.0000,30,-4.5000,5.7500,8,,,,24.0000,-2.2500,30.0000,-4.5000,,-4.5000,,-4.5000,,-4.5000
2012-04-12,2012,-1,2709.7500,0.7500,-11.7500,-11.5000,-2.5000,-15.7500,23,-13.7500,2.5000,2,1.0000,0.7500,3.0000,3.0000,-2.5000,5.0000,-3.5000,8.0000,-6.0000,10.0000,-7.5000,13.0000,-10.0000
2012-04-13,2012,-1,2724.2500,0.7500,5.7500,5.7500,-2.0000,-2.5000,15,-2.0000,9.2500,7,2.0000,-0.2500,15.0000,15.0000,-2.0000,,5.7500,,5.7500,,5.7500,,5.7500
2012-04-16,2012,-1,2705.5000,0.7500,36.2500,36.2500,36.2500,-1.5000,4,0.0000,42.0000,29,7.0000,-1.0000,,,36.2500,,36.2500,,36.2500,,36.2500,,36.2500
2012-04-17,2012,1,2677.5000,0.8750,8.5000,8.2500,8.5000,-1.2500,2,-0.5000,15.2500,28,4.0000,-1.0000,,,8.5000,,8.5000,,8.5000,,8.5000,,8.5000
2012-04-18,2012,-1,2709.0000,0.7500,-12.0000,-12.0000,-12.0000,-14.0000,28,-13.0000,0.7500,1,,,,1.0000,-2.2500,3.0000,-4.0000,4.0000,-7.5000,4.0000,-7.5000,6.0000,-9.7500
2012-04-19,2012,1,2703.5000,1.0000,8.0000,7.7500,8.0000,-3.0000,3,-2.0000,19.7500,17,5.0000,-0.2500,,,8.0000,,8.0000,,8.0000,,8.0000,,8.0000
2012-04-20,2012,-1,2695.2500,0.8750,-3.7500,-4.0000,-1.0000,-10.0000,28,-9.2500,9.0000,13,11.0000,-0.7500,18.0000,20.0000,-3.5000,21.0000,-4.2500,25.0000,-5.7500,27.0000,-9.2500,,-3.7500
2012-04-23,2012,-1,2643.7500,0.7500,6.0000,6.0000,6.0000,-9.2500,8,-8.2500,7.2500,24,13.0000,6.5000,,4.0000,-1.7500,6.0000,-5.5000,6.0000,-5.5000,7.0000,-7.0000,,6.0000
2012-04-24,2012,1,2648.2500,1.0000,-6.7500,-6.5000,-7.5000,-10.0000,9,-7.7500,1.7500,1,15.0000,6.0000,24.0000,3.0000,-4.0000,4.0000,-6.0000,6.0000,-6.2500,,-6.7500,,-6.7500
2012-04-25,2012,1,2692.5000,0.7500,11.2500,11.5000,11.2500,-5.0000,3,-4.5000,14.2500,19,6.0000,3.2500,,2.0000,-2.2500,3.0000,-4.0000,,11.2500,,11.2500,,11.2500
2012-04-26,2012,1,2705.2500,0.7500,5.2500,5.0000,5.2500,-0.7500,26,-0.5000,9.0000,8,1.0000,1.0000,,,5.2500,,5.2500,,5.2500,,5.2500,,5.2500
2012-04-27,2012,-1,2732.2500,0.7500,11.0000,10.7500,11.0000,-2.5000,2,-1.7500,12.2500,30,3.0000,-0.2500,,1.0000,-1.7500,,11.0000,,11.0000,,11.0000,,11.0000
2012-04-30,2012,1,2731.0000,0.6250,-11.0000,-11.0000,-2.2500,-13.7500,29,-13.0000,3.2500,5,4.0000,1.0000,11.0000,1.0000,-1.5000,12.0000,-5.7500,12.0000,-5.7500,12.0000,-5.7500,24.0000,-9.2500
2012-05-01,2012,-1,2714.0000,0.5000,-16.7500,-17.0000,-14.7500,-18.0000,30,-17.0000,0.5000,1,16.0000,10.2500,28.0000,1.0000,-2.7500,1.0000,-2.7500,2.0000,-4.0000,3.0000,-6.0000,3.0000,-6.0000
2012-05-02,2012,-1,2705.5000,0.7500,-5.2500,-5.2500,-5.2500,-12.7500,28,-11.7500,0.7500,3,30.0000,10.5000,,2.0000,-2.5000,5.0000,-4.7500,5.0000,-4.7500,6.0000,-7.2500,8.0000,-11.0000
2012-05-03,2012,-1,2730.7500,0.7500,8.2500,8.0000,8.2500,-1.0000,2,0.2500,9.0000,30,1.0000,1.5000,,,8.2500,,8.2500,,8.2500,,8.2500,,8.2500
2012-05-04,2012,-1,2677.5000,1.1250,15.7500,16.0000,15.7500,0.0000,1,0.7500,16.5000,30,4.0000,-2.0000,,,15.7500,,15.7500,,15.7500,,15.7500,,15.7500
2012-05-07,2012,1,2623.0000,0.7500,16.0000,16.2500,16.0000,-0.5000,1,0.2500,16.2500,30,1.0000,2.0000,,,16.0000,,16.0000,,16.0000,,16.0000,,16.0000
2012-05-08,2012,1,2625.2500,1.1250,-12.7500,-12.7500,-7.5000,-15.0000,28,-14.2500,0.2500,1,17.0000,5.2500,19.0000,2.0000,-5.5000,2.0000,-5.5000,3.0000,-7.2500,7.0000,-12.0000,28.0000,-14.0000
2012-05-09,2012,-1,2596.0000,1.2500,-11.7500,-11.7500,-7.2500,-15.5000,28,-14.2500,0.2500,1,6.0000,4.2500,7.0000,1.0000,-3.5000,7.0000,-7.2500,8.0000,-9.0000,9.0000,-10.5000,,-11.7500
2012-05-10,2012,-1,2626.0000,1.2500,8.2500,8.2500,1.2500,-1.0000,2,-0.7500,10.5000,11,5.0000,-2.2500,20.0000,,8.2500,,8.2500,,8.2500,,8.2500,,8.2500
2012-05-11,2012,1,2604.0000,1.0000,21.5000,21.7500,21.5000,-0.2500,1,1.7500,23.2500,30,1.0000,0.5000,,,21.5000,,21.5000,,21.5000,,21.5000,,21.5000
2012-05-14,2012,1,2592.7500,1.0000,-1.5000,-1.7500,-3.5000,-4.5000,15,-3.7500,4.7500,10,1.0000,3.2500,15.0000,15.0000,-3.5000,,-1.5000,,-1.5000,,-1.5000,,-1.5000
2012-05-15,2012,-1,2592.5000,2.0000,-0.2500,-0.2500,-5.2500,-8.5000,4,-7.0000,3.7500,12,7.0000,5.0000,21.0000,3.0000,-5.5000,,-0.2500,,-0.2500,,-0.2500,,-0.2500
2012-05-16,2012,-1,2588.5000,1.5000,-2.7500,-2.7500,-2.7500,-7.5000,21,-7.0000,9.2500,13,27.0000,5.7500,,19.0000,-3.7500,20.0000,-6.0000,,-2.7500,,-2.7500,,-2.7500
2012-05-17,2012,1,2565.0000,1.0000,-21.5000,-21.5000,-11.0000,-23.2500,28,-21.5000,1.5000,1,10.0000,9.5000,13.0000,1.0000,-2.2500,3.0000,-6.2500,3.0000,-6.2500,7.0000,-10.0000,14.0000,-12.5000
2012-05-18,2012,1,2517.0000,1.1250,-16.0000,-16.0000,-13.0000,-18.7500,11,-17.0000,0.2500,1,17.0000,12.7500,18.0000,2.0000,-6.0000,2.0000,-6.0000,3.0000,-8.0000,5.0000,-10.0000,8.0000,-13.5000
2012-05-21,2012,1,2484.7500,1.2500,1.7500,1.7500,0.0000,-8.5000,22,-7.0000,6.0000,7,6.0000,-1.0000,10.0000,20.0000,-4.2500,21.0000,-5.0000,,1.7500,,1.7500,,1.7500
2012-05-22,2012,1,2548.2500,0.7500,3.0000,2.7500,3.0000,-8.5000,8,-7.7500,6.0000,21,10.0000,4.0000,,5.0000,-3.2500,5.0000,-3.2500,7.0000,-8.0000,7.0000,-8.0000,,3.0000
2012-05-23,2012,1,2521.5000,1.2500,1.5000,1.2500,-10.2500,-12.0000,18,-11.7500,8.5000,28,14.0000,9.0000,15.0000,2.0000,-3.7500,3.0000,-8.7500,3.0000,-8.7500,8.0000,-10.7500,,1.5000
2012-05-24,2012,-1,2547.2500,1.5000,18.5000,18.7500,18.5000,-0.2500,1,4.2500,21.0000,23,2.0000,-1.2500,,,18.5000,,18.5000,,18.5000,,18.5000,,18.5000
2012-05-25,2012,1,2531.2500,1.2500,-2.7500,-3.0000,0.7500,-3.5000,1,-3.2500,5.2500,7,4.0000,-1.2500,9.0000,1.0000,-3.2500,,-2.7500,,-2.7500,,-2.7500,,-2.7500
2012-05-29,2012,1,2548.7500,0.7500,-6.2500,-6.2500,-4.5000,-9.0000,2,-7.7500,0.2500,1,24.0000,3.7500,27.0000,1.0000,-4.7500,1.0000,-4.7500,1.0000,-4.7500,2.0000,-7.5000,,-6.2500
